文件路径,识别结果,位置,置信度,用时
213.jpg,leaf black rot,"[441, 140, 639, 335]",0.4997490644454956,0.0640556812286377
213.jpg,leaf black rot,"[526, 0, 629, 129]",0.591193437576294,0.0640556812286377
213.jpg,leaf black rot,"[289, 358, 484, 589]",0.9505522847175598,0.0640556812286377
105.jpg,healthy/minor_issue,"[0, 242, 211, 373]",0.3957597017288208,0.06399154663085938
105.jpg,healthy/minor_issue,"[152, 294, 266, 458]",0.8952814340591431,0.06399154663085938
105.jpg,healthy/minor_issue,"[256, 248, 387, 391]",0.9564670324325562,0.06399154663085938
220.jpg,Septoria leaf spot,"[375, 0, 596, 435]",0.25825807452201843,0.06707191467285156
220.jpg,Septoria leaf spot,"[264, 38, 482, 429]",0.26755666732788086,0.06707191467285156
220.jpg,Septoria leaf spot,"[3, 0, 195, 134]",0.3940284848213196,0.06707191467285156
220.jpg,Septoria leaf spot,"[40, 55, 380, 540]",0.6463412046432495,0.06707191467285156
220.jpg,Septoria leaf spot,"[442, 193, 639, 542]",0.7241255640983582,0.06707191467285156
213.jpg,leaf black rot,"[441, 140, 639, 335]",0.4997490644454956,0.06844687461853027
213.jpg,leaf black rot,"[526, 0, 629, 129]",0.591193437576294,0.06844687461853027
213.jpg,leaf black rot,"[289, 358, 484, 589]",0.9505522847175598,0.06844687461853027
220.jpg,Septoria leaf spot,"[375, 0, 596, 435]",0.25825807452201843,0.06707191467285156
220.jpg,Septoria leaf spot,"[264, 38, 482, 429]",0.26755666732788086,0.06707191467285156
220.jpg,Septoria leaf spot,"[3, 0, 195, 134]",0.3940284848213196,0.06707191467285156
220.jpg,Septoria leaf spot,"[40, 55, 380, 540]",0.6463412046432495,0.06707191467285156
220.jpg,Septoria leaf spot,"[442, 193, 639, 542]",0.7241255640983582,0.06707191467285156
105.jpg,healthy/minor_issue,"[0, 242, 211, 373]",0.3957597017288208,0.07045602798461914
105.jpg,healthy/minor_issue,"[152, 294, 266, 458]",0.8952814340591431,0.07045602798461914
105.jpg,healthy/minor_issue,"[256, 248, 387, 391]",0.9564670324325562,0.07045602798461914
213.jpg,leaf black rot,"[441, 140, 639, 335]",0.4997490644454956,0.06844687461853027
213.jpg,leaf black rot,"[526, 0, 629, 129]",0.591193437576294,0.06844687461853027
213.jpg,leaf black rot,"[289, 358, 484, 589]",0.9505522847175598,0.06844687461853027
220.jpg,Septoria leaf spot,"[375, 0, 596, 435]",0.25825807452201843,0.06707191467285156
220.jpg,Septoria leaf spot,"[264, 38, 482, 429]",0.26755666732788086,0.06707191467285156
220.jpg,Septoria leaf spot,"[3, 0, 195, 134]",0.3940284848213196,0.06707191467285156
220.jpg,Septoria leaf spot,"[40, 55, 380, 540]",0.6463412046432495,0.06707191467285156
220.jpg,Septoria leaf spot,"[442, 193, 639, 542]",0.7241255640983582,0.06707191467285156
86_rotated_90.jpg,Scab Leaf,"[443, 442, 621, 638]",0.3406817615032196,0.0705103874206543
86_rotated_90.jpg,healthy/minor_issue,"[445, 442, 623, 639]",0.3531128466129303,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[177, 5, 324, 272]",0.5054582357406616,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[80, 160, 212, 384]",0.5639461278915405,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[307, 160, 515, 409]",0.7386953234672546,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[150, 289, 328, 538]",0.8826642632484436,0.0705103874206543
105.jpg,healthy/minor_issue,"[0, 242, 211, 373]",0.3957597017288208,0.07045602798461914
105.jpg,healthy/minor_issue,"[152, 294, 266, 458]",0.8952814340591431,0.07045602798461914
105.jpg,healthy/minor_issue,"[256, 248, 387, 391]",0.9564670324325562,0.07045602798461914
213.jpg,leaf black rot,"[441, 140, 639, 335]",0.4997490644454956,0.06844687461853027
213.jpg,leaf black rot,"[526, 0, 629, 129]",0.591193437576294,0.06844687461853027
213.jpg,leaf black rot,"[289, 358, 484, 589]",0.9505522847175598,0.06844687461853027
220.jpg,Septoria leaf spot,"[375, 0, 596, 435]",0.25825807452201843,0.06707191467285156
220.jpg,Septoria leaf spot,"[264, 38, 482, 429]",0.26755666732788086,0.06707191467285156
220.jpg,Septoria leaf spot,"[3, 0, 195, 134]",0.3940284848213196,0.06707191467285156
220.jpg,Septoria leaf spot,"[40, 55, 380, 540]",0.6463412046432495,0.06707191467285156
220.jpg,Septoria leaf spot,"[442, 193, 639, 542]",0.7241255640983582,0.06707191467285156
39_rotated_270.jpg,leaf late blight,"[231, 512, 428, 639]",0.6172483563423157,0.06915736198425293
39_rotated_270.jpg,leaf late blight,"[126, 296, 337, 497]",0.895104706287384,0.06915736198425293
86_rotated_90.jpg,Scab Leaf,"[443, 442, 621, 638]",0.3406817615032196,0.0705103874206543
86_rotated_90.jpg,healthy/minor_issue,"[445, 442, 623, 639]",0.3531128466129303,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[177, 5, 324, 272]",0.5054582357406616,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[80, 160, 212, 384]",0.5639461278915405,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[307, 160, 515, 409]",0.7386953234672546,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[150, 289, 328, 538]",0.8826642632484436,0.0705103874206543
105.jpg,healthy/minor_issue,"[0, 242, 211, 373]",0.3957597017288208,0.07045602798461914
105.jpg,healthy/minor_issue,"[152, 294, 266, 458]",0.8952814340591431,0.07045602798461914
105.jpg,healthy/minor_issue,"[256, 248, 387, 391]",0.9564670324325562,0.07045602798461914
213.jpg,leaf black rot,"[441, 140, 639, 335]",0.4997490644454956,0.06844687461853027
213.jpg,leaf black rot,"[526, 0, 629, 129]",0.591193437576294,0.06844687461853027
213.jpg,leaf black rot,"[289, 358, 484, 589]",0.9505522847175598,0.06844687461853027
220.jpg,Septoria leaf spot,"[375, 0, 596, 435]",0.25825807452201843,0.06707191467285156
220.jpg,Septoria leaf spot,"[264, 38, 482, 429]",0.26755666732788086,0.06707191467285156
220.jpg,Septoria leaf spot,"[3, 0, 195, 134]",0.3940284848213196,0.06707191467285156
220.jpg,Septoria leaf spot,"[40, 55, 380, 540]",0.6463412046432495,0.06707191467285156
220.jpg,Septoria leaf spot,"[442, 193, 639, 542]",0.7241255640983582,0.06707191467285156
39_rotated_270.jpg,leaf late blight,"[231, 512, 428, 639]",0.6172483563423157,0.0741879940032959
39_rotated_270.jpg,leaf late blight,"[126, 296, 337, 497]",0.895104706287384,0.0741879940032959
39_rotated_270.jpg,leaf late blight,"[231, 512, 428, 639]",0.6172483563423157,0.06915736198425293
39_rotated_270.jpg,leaf late blight,"[126, 296, 337, 497]",0.895104706287384,0.06915736198425293
86_rotated_90.jpg,Scab Leaf,"[443, 442, 621, 638]",0.3406817615032196,0.0705103874206543
86_rotated_90.jpg,healthy/minor_issue,"[445, 442, 623, 639]",0.3531128466129303,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[177, 5, 324, 272]",0.5054582357406616,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[80, 160, 212, 384]",0.5639461278915405,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[307, 160, 515, 409]",0.7386953234672546,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[150, 289, 328, 538]",0.8826642632484436,0.0705103874206543
105.jpg,healthy/minor_issue,"[0, 242, 211, 373]",0.3957597017288208,0.07045602798461914
105.jpg,healthy/minor_issue,"[152, 294, 266, 458]",0.8952814340591431,0.07045602798461914
105.jpg,healthy/minor_issue,"[256, 248, 387, 391]",0.9564670324325562,0.07045602798461914
213.jpg,leaf black rot,"[441, 140, 639, 335]",0.4997490644454956,0.06844687461853027
213.jpg,leaf black rot,"[526, 0, 629, 129]",0.591193437576294,0.06844687461853027
213.jpg,leaf black rot,"[289, 358, 484, 589]",0.9505522847175598,0.06844687461853027
220.jpg,Septoria leaf spot,"[375, 0, 596, 435]",0.25825807452201843,0.06707191467285156
220.jpg,Septoria leaf spot,"[264, 38, 482, 429]",0.26755666732788086,0.06707191467285156
220.jpg,Septoria leaf spot,"[3, 0, 195, 134]",0.3940284848213196,0.06707191467285156
220.jpg,Septoria leaf spot,"[40, 55, 380, 540]",0.6463412046432495,0.06707191467285156
220.jpg,Septoria leaf spot,"[442, 193, 639, 542]",0.7241255640983582,0.06707191467285156
58.jpg,healthy/minor_issue,"[496, 262, 639, 461]",0.271843820810318,0.07259583473205566
58.jpg,rust leaf,"[475, 0, 551, 113]",0.5547906160354614,0.07259583473205566
58.jpg,rust leaf,"[159, 224, 272, 389]",0.635309636592865,0.07259583473205566
58.jpg,rust leaf,"[98, 343, 214, 470]",0.6844990849494934,0.07259583473205566
39_rotated_270.jpg,leaf late blight,"[231, 512, 428, 639]",0.6172483563423157,0.0741879940032959
39_rotated_270.jpg,leaf late blight,"[126, 296, 337, 497]",0.895104706287384,0.0741879940032959
39_rotated_270.jpg,leaf late blight,"[231, 512, 428, 639]",0.6172483563423157,0.06915736198425293
39_rotated_270.jpg,leaf late blight,"[126, 296, 337, 497]",0.895104706287384,0.06915736198425293
86_rotated_90.jpg,Scab Leaf,"[443, 442, 621, 638]",0.3406817615032196,0.0705103874206543
86_rotated_90.jpg,healthy/minor_issue,"[445, 442, 623, 639]",0.3531128466129303,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[177, 5, 324, 272]",0.5054582357406616,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[80, 160, 212, 384]",0.5639461278915405,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[307, 160, 515, 409]",0.7386953234672546,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[150, 289, 328, 538]",0.8826642632484436,0.0705103874206543
105.jpg,healthy/minor_issue,"[0, 242, 211, 373]",0.3957597017288208,0.07045602798461914
105.jpg,healthy/minor_issue,"[152, 294, 266, 458]",0.8952814340591431,0.07045602798461914
105.jpg,healthy/minor_issue,"[256, 248, 387, 391]",0.9564670324325562,0.07045602798461914
213.jpg,leaf black rot,"[441, 140, 639, 335]",0.4997490644454956,0.06844687461853027
213.jpg,leaf black rot,"[526, 0, 629, 129]",0.591193437576294,0.06844687461853027
213.jpg,leaf black rot,"[289, 358, 484, 589]",0.9505522847175598,0.06844687461853027
220.jpg,Septoria leaf spot,"[375, 0, 596, 435]",0.25825807452201843,0.06707191467285156
220.jpg,Septoria leaf spot,"[264, 38, 482, 429]",0.26755666732788086,0.06707191467285156
220.jpg,Septoria leaf spot,"[3, 0, 195, 134]",0.3940284848213196,0.06707191467285156
220.jpg,Septoria leaf spot,"[40, 55, 380, 540]",0.6463412046432495,0.06707191467285156
220.jpg,Septoria leaf spot,"[442, 193, 639, 542]",0.7241255640983582,0.06707191467285156
213.jpg,leaf black rot,"[441, 140, 639, 335]",0.4997490644454956,0.07107686996459961
213.jpg,leaf black rot,"[526, 0, 629, 129]",0.591193437576294,0.07107686996459961
213.jpg,leaf black rot,"[289, 358, 484, 589]",0.9505522847175598,0.07107686996459961
58.jpg,healthy/minor_issue,"[496, 262, 639, 461]",0.271843820810318,0.07259583473205566
58.jpg,rust leaf,"[475, 0, 551, 113]",0.5547906160354614,0.07259583473205566
58.jpg,rust leaf,"[159, 224, 272, 389]",0.635309636592865,0.07259583473205566
58.jpg,rust leaf,"[98, 343, 214, 470]",0.6844990849494934,0.07259583473205566
39_rotated_270.jpg,leaf late blight,"[231, 512, 428, 639]",0.6172483563423157,0.0741879940032959
39_rotated_270.jpg,leaf late blight,"[126, 296, 337, 497]",0.895104706287384,0.0741879940032959
39_rotated_270.jpg,leaf late blight,"[231, 512, 428, 639]",0.6172483563423157,0.06915736198425293
39_rotated_270.jpg,leaf late blight,"[126, 296, 337, 497]",0.895104706287384,0.06915736198425293
86_rotated_90.jpg,Scab Leaf,"[443, 442, 621, 638]",0.3406817615032196,0.0705103874206543
86_rotated_90.jpg,healthy/minor_issue,"[445, 442, 623, 639]",0.3531128466129303,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[177, 5, 324, 272]",0.5054582357406616,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[80, 160, 212, 384]",0.5639461278915405,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[307, 160, 515, 409]",0.7386953234672546,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[150, 289, 328, 538]",0.8826642632484436,0.0705103874206543
105.jpg,healthy/minor_issue,"[0, 242, 211, 373]",0.3957597017288208,0.07045602798461914
105.jpg,healthy/minor_issue,"[152, 294, 266, 458]",0.8952814340591431,0.07045602798461914
105.jpg,healthy/minor_issue,"[256, 248, 387, 391]",0.9564670324325562,0.07045602798461914
213.jpg,leaf black rot,"[441, 140, 639, 335]",0.4997490644454956,0.06844687461853027
213.jpg,leaf black rot,"[526, 0, 629, 129]",0.591193437576294,0.06844687461853027
213.jpg,leaf black rot,"[289, 358, 484, 589]",0.9505522847175598,0.06844687461853027
220.jpg,Septoria leaf spot,"[375, 0, 596, 435]",0.25825807452201843,0.06707191467285156
220.jpg,Septoria leaf spot,"[264, 38, 482, 429]",0.26755666732788086,0.06707191467285156
220.jpg,Septoria leaf spot,"[3, 0, 195, 134]",0.3940284848213196,0.06707191467285156
220.jpg,Septoria leaf spot,"[40, 55, 380, 540]",0.6463412046432495,0.06707191467285156
220.jpg,Septoria leaf spot,"[442, 193, 639, 542]",0.7241255640983582,0.06707191467285156
74_rotated_270.jpg,healthy/minor_issue,"[529, 101, 640, 188]",0.288221150636673,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[47, 0, 161, 58]",0.3018626570701599,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[84, 48, 174, 123]",0.3661520481109619,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[196, 264, 344, 362]",0.4365479648113251,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[225, 459, 384, 611]",0.4593559801578522,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[501, 405, 640, 525]",0.4933333694934845,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[87, 363, 289, 539]",0.5593040585517883,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[224, 459, 383, 609]",0.594981849193573,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[265, 101, 424, 204]",0.7490763664245605,0.07226252555847168
213.jpg,leaf black rot,"[441, 140, 639, 335]",0.4997490644454956,0.07107686996459961
213.jpg,leaf black rot,"[526, 0, 629, 129]",0.591193437576294,0.07107686996459961
213.jpg,leaf black rot,"[289, 358, 484, 589]",0.9505522847175598,0.07107686996459961
58.jpg,healthy/minor_issue,"[496, 262, 639, 461]",0.271843820810318,0.07259583473205566
58.jpg,rust leaf,"[475, 0, 551, 113]",0.5547906160354614,0.07259583473205566
58.jpg,rust leaf,"[159, 224, 272, 389]",0.635309636592865,0.07259583473205566
58.jpg,rust leaf,"[98, 343, 214, 470]",0.6844990849494934,0.07259583473205566
39_rotated_270.jpg,leaf late blight,"[231, 512, 428, 639]",0.6172483563423157,0.0741879940032959
39_rotated_270.jpg,leaf late blight,"[126, 296, 337, 497]",0.895104706287384,0.0741879940032959
39_rotated_270.jpg,leaf late blight,"[231, 512, 428, 639]",0.6172483563423157,0.06915736198425293
39_rotated_270.jpg,leaf late blight,"[126, 296, 337, 497]",0.895104706287384,0.06915736198425293
86_rotated_90.jpg,Scab Leaf,"[443, 442, 621, 638]",0.3406817615032196,0.0705103874206543
86_rotated_90.jpg,healthy/minor_issue,"[445, 442, 623, 639]",0.3531128466129303,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[177, 5, 324, 272]",0.5054582357406616,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[80, 160, 212, 384]",0.5639461278915405,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[307, 160, 515, 409]",0.7386953234672546,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[150, 289, 328, 538]",0.8826642632484436,0.0705103874206543
105.jpg,healthy/minor_issue,"[0, 242, 211, 373]",0.3957597017288208,0.07045602798461914
105.jpg,healthy/minor_issue,"[152, 294, 266, 458]",0.8952814340591431,0.07045602798461914
105.jpg,healthy/minor_issue,"[256, 248, 387, 391]",0.9564670324325562,0.07045602798461914
213.jpg,leaf black rot,"[441, 140, 639, 335]",0.4997490644454956,0.06844687461853027
213.jpg,leaf black rot,"[526, 0, 629, 129]",0.591193437576294,0.06844687461853027
213.jpg,leaf black rot,"[289, 358, 484, 589]",0.9505522847175598,0.06844687461853027
220.jpg,Septoria leaf spot,"[375, 0, 596, 435]",0.25825807452201843,0.06707191467285156
220.jpg,Septoria leaf spot,"[264, 38, 482, 429]",0.26755666732788086,0.06707191467285156
220.jpg,Septoria leaf spot,"[3, 0, 195, 134]",0.3940284848213196,0.06707191467285156
220.jpg,Septoria leaf spot,"[40, 55, 380, 540]",0.6463412046432495,0.06707191467285156
220.jpg,Septoria leaf spot,"[442, 193, 639, 542]",0.7241255640983582,0.06707191467285156
86_rotated_90.jpg,Scab Leaf,"[443, 442, 621, 638]",0.3406817615032196,0.06881022453308105
86_rotated_90.jpg,healthy/minor_issue,"[445, 442, 623, 639]",0.3531128466129303,0.06881022453308105
86_rotated_90.jpg,Scab Leaf,"[177, 5, 324, 272]",0.5054582357406616,0.06881022453308105
86_rotated_90.jpg,Scab Leaf,"[80, 160, 212, 384]",0.5639461278915405,0.06881022453308105
86_rotated_90.jpg,Scab Leaf,"[307, 160, 515, 409]",0.7386953234672546,0.06881022453308105
86_rotated_90.jpg,Scab Leaf,"[150, 289, 328, 538]",0.8826642632484436,0.06881022453308105
74_rotated_270.jpg,healthy/minor_issue,"[529, 101, 640, 188]",0.288221150636673,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[47, 0, 161, 58]",0.3018626570701599,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[84, 48, 174, 123]",0.3661520481109619,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[196, 264, 344, 362]",0.4365479648113251,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[225, 459, 384, 611]",0.4593559801578522,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[501, 405, 640, 525]",0.4933333694934845,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[87, 363, 289, 539]",0.5593040585517883,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[224, 459, 383, 609]",0.594981849193573,0.07226252555847168
74_rotated_270.jpg,healthy/minor_issue,"[265, 101, 424, 204]",0.7490763664245605,0.07226252555847168
213.jpg,leaf black rot,"[441, 140, 639, 335]",0.4997490644454956,0.07107686996459961
213.jpg,leaf black rot,"[526, 0, 629, 129]",0.591193437576294,0.07107686996459961
213.jpg,leaf black rot,"[289, 358, 484, 589]",0.9505522847175598,0.07107686996459961
58.jpg,healthy/minor_issue,"[496, 262, 639, 461]",0.271843820810318,0.07259583473205566
58.jpg,rust leaf,"[475, 0, 551, 113]",0.5547906160354614,0.07259583473205566
58.jpg,rust leaf,"[159, 224, 272, 389]",0.635309636592865,0.07259583473205566
58.jpg,rust leaf,"[98, 343, 214, 470]",0.6844990849494934,0.07259583473205566
39_rotated_270.jpg,leaf late blight,"[231, 512, 428, 639]",0.6172483563423157,0.0741879940032959
39_rotated_270.jpg,leaf late blight,"[126, 296, 337, 497]",0.895104706287384,0.0741879940032959
39_rotated_270.jpg,leaf late blight,"[231, 512, 428, 639]",0.6172483563423157,0.06915736198425293
39_rotated_270.jpg,leaf late blight,"[126, 296, 337, 497]",0.895104706287384,0.06915736198425293
86_rotated_90.jpg,Scab Leaf,"[443, 442, 621, 638]",0.3406817615032196,0.0705103874206543
86_rotated_90.jpg,healthy/minor_issue,"[445, 442, 623, 639]",0.3531128466129303,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[177, 5, 324, 272]",0.5054582357406616,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[80, 160, 212, 384]",0.5639461278915405,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[307, 160, 515, 409]",0.7386953234672546,0.0705103874206543
86_rotated_90.jpg,Scab Leaf,"[150, 289, 328, 538]",0.8826642632484436,0.0705103874206543
105.jpg,healthy/minor_issue,"[0, 242, 211, 373]",0.3957597017288208,0.07045602798461914
105.jpg,healthy/minor_issue,"[152, 294, 266, 458]",0.8952814340591431,0.07045602798461914
105.jpg,healthy/minor_issue,"[256, 248, 387, 391]",0.9564670324325562,0.07045602798461914
213.jpg,leaf black rot,"[441, 140, 639, 335]",0.4997490644454956,0.06844687461853027
213.jpg,leaf black rot,"[526, 0, 629, 129]",0.591193437576294,0.06844687461853027
213.jpg,leaf black rot,"[289, 358, 484, 589]",0.9505522847175598,0.06844687461853027
220.jpg,Septoria leaf spot,"[375, 0, 596, 435]",0.25825807452201843,0.06707191467285156
220.jpg,Septoria leaf spot,"[264, 38, 482, 429]",0.26755666732788086,0.06707191467285156
220.jpg,Septoria leaf spot,"[3, 0, 195, 134]",0.3940284848213196,0.06707191467285156
220.jpg,Septoria leaf spot,"[40, 55, 380, 540]",0.6463412046432495,0.06707191467285156
220.jpg,Septoria leaf spot,"[442, 193, 639, 542]",0.7241255640983582,0.06707191467285156
220.jpg,Septoria leaf spot,"[375, 0, 596, 435]",0.25825807452201843,0.07251381874084473
220.jpg,Septoria leaf spot,"[264, 38, 482, 429]",0.26755666732788086,0.07251381874084473
220.jpg,Septoria leaf spot,"[3, 0, 195, 134]",0.3940284848213196,0.07251381874084473
220.jpg,Septoria leaf spot,"[40, 55, 380, 540]",0.6463412046432495,0.07251381874084473
220.jpg,Septoria leaf spot,"[442, 193, 639, 542]",0.7241255640983582,0.07251381874084473
105.jpg,healthy/minor_issue,"[0, 242, 211, 373]",0.3957597017288208,0.06761360168457031
105.jpg,healthy/minor_issue,"[152, 294, 266, 458]",0.8952814340591431,0.06761360168457031
105.jpg,healthy/minor_issue,"[256, 248, 387, 391]",0.9564670324325562,0.06761360168457031
220.jpg,Septoria leaf spot,"[375, 0, 596, 435]",0.25825807452201843,0.07251381874084473
220.jpg,Septoria leaf spot,"[264, 38, 482, 429]",0.26755666732788086,0.07251381874084473
220.jpg,Septoria leaf spot,"[3, 0, 195, 134]",0.3940284848213196,0.07251381874084473
220.jpg,Septoria leaf spot,"[40, 55, 380, 540]",0.6463412046432495,0.07251381874084473
220.jpg,Septoria leaf spot,"[442, 193, 639, 542]",0.7241255640983582,0.07251381874084473
105.jpg,healthy/minor_issue,"[0, 242, 211, 373]",0.3957597017288208,0.06761360168457031
105.jpg,healthy/minor_issue,"[152, 294, 266, 458]",0.8952814340591431,0.06761360168457031
105.jpg,healthy/minor_issue,"[256, 248, 387, 391]",0.9564670324325562,0.06761360168457031
220.jpg,Septoria leaf spot,"[375, 0, 596, 435]",0.25825807452201843,0.07251381874084473
220.jpg,Septoria leaf spot,"[264, 38, 482, 429]",0.26755666732788086,0.07251381874084473
220.jpg,Septoria leaf spot,"[3, 0, 195, 134]",0.3940284848213196,0.07251381874084473
220.jpg,Septoria leaf spot,"[40, 55, 380, 540]",0.6463412046432495,0.07251381874084473
220.jpg,Septoria leaf spot,"[442, 193, 639, 542]",0.7241255640983582,0.07251381874084473
551_rotated_90.jpg,healthy/minor_issue,"[0, 510, 80, 633]",0.5838295817375183,0.07886886596679688
551_rotated_90.jpg,rust leaf,"[92, 210, 259, 414]",0.7727266550064087,0.07886886596679688
550.jpg,healthy/minor_issue,"[352, 197, 477, 386]",0.36138007044792175,0.08272814750671387
550.jpg,healthy/minor_issue,"[0, 0, 46, 168]",0.4736343026161194,0.08272814750671387
550.jpg,healthy/minor_issue,"[293, 311, 417, 564]",0.6278846263885498,0.08272814750671387
550.jpg,healthy/minor_issue,"[453, 34, 573, 144]",0.6326820254325867,0.08272814750671387
551_rotated_90.jpg,healthy/minor_issue,"[0, 510, 80, 633]",0.5838295817375183,0.07886886596679688
551_rotated_90.jpg,rust leaf,"[92, 210, 259, 414]",0.7727266550064087,0.07886886596679688
550.jpg,healthy/minor_issue,"[352, 197, 477, 386]",0.36138007044792175,0.09752655029296875
550.jpg,healthy/minor_issue,"[0, 0, 46, 168]",0.4736343026161194,0.09752655029296875
550.jpg,healthy/minor_issue,"[293, 311, 417, 564]",0.6278846263885498,0.09752655029296875
550.jpg,healthy/minor_issue,"[453, 34, 573, 144]",0.6326820254325867,0.09752655029296875
551_rotated_90.jpg,healthy/minor_issue,"[0, 510, 80, 633]",0.5838295817375183,0.09697675704956055
551_rotated_90.jpg,rust leaf,"[92, 210, 259, 414]",0.7727266550064087,0.09697675704956055
550.jpg,healthy/minor_issue,"[352, 197, 477, 386]",0.36138007044792175,0.09752655029296875
550.jpg,healthy/minor_issue,"[0, 0, 46, 168]",0.4736343026161194,0.09752655029296875
550.jpg,healthy/minor_issue,"[293, 311, 417, 564]",0.6278846263885498,0.09752655029296875
550.jpg,healthy/minor_issue,"[453, 34, 573, 144]",0.6326820254325867,0.09752655029296875
548.jpg,healthy/minor_issue,"[249, 138, 353, 214]",0.2560166120529175,0.0957188606262207
548.jpg,healthy/minor_issue,"[295, 137, 355, 186]",0.2886277437210083,0.0957188606262207
548.jpg,leaf black rot,"[558, 174, 639, 268]",0.28898608684539795,0.0957188606262207
548.jpg,healthy/minor_issue,"[0, 1, 75, 100]",0.45119741559028625,0.0957188606262207
548.jpg,healthy/minor_issue,"[122, 182, 201, 236]",0.46846815943717957,0.0957188606262207
548.jpg,healthy/minor_issue,"[316, 233, 456, 406]",0.5599879026412964,0.0957188606262207
548.jpg,healthy/minor_issue,"[399, 138, 497, 193]",0.5886133313179016,0.0957188606262207
548.jpg,healthy/minor_issue,"[350, 169, 422, 240]",0.6547977924346924,0.0957188606262207
548.jpg,healthy/minor_issue,"[190, 339, 287, 384]",0.670013964176178,0.0957188606262207
548.jpg,leaf bacterial spot,"[582, 261, 640, 312]",0.6700672507286072,0.0957188606262207
548.jpg,healthy/minor_issue,"[351, 129, 412, 181]",0.758497953414917,0.0957188606262207
548.jpg,healthy/minor_issue,"[231, 412, 410, 589]",0.9659830331802368,0.0957188606262207
551_rotated_90.jpg,healthy/minor_issue,"[0, 510, 80, 633]",0.5838295817375183,0.09697675704956055
551_rotated_90.jpg,rust leaf,"[92, 210, 259, 414]",0.7727266550064087,0.09697675704956055
550.jpg,healthy/minor_issue,"[352, 197, 477, 386]",0.36138007044792175,0.09752655029296875
550.jpg,healthy/minor_issue,"[0, 0, 46, 168]",0.4736343026161194,0.09752655029296875
550.jpg,healthy/minor_issue,"[293, 311, 417, 564]",0.6278846263885498,0.09752655029296875
550.jpg,healthy/minor_issue,"[453, 34, 573, 144]",0.6326820254325867,0.09752655029296875
548.jpg,healthy/minor_issue,"[249, 138, 353, 214]",0.2560166120529175,0.0957188606262207
548.jpg,healthy/minor_issue,"[295, 137, 355, 186]",0.2886277437210083,0.0957188606262207
548.jpg,leaf black rot,"[558, 174, 639, 268]",0.28898608684539795,0.0957188606262207
548.jpg,healthy/minor_issue,"[0, 1, 75, 100]",0.45119741559028625,0.0957188606262207
548.jpg,healthy/minor_issue,"[122, 182, 201, 236]",0.46846815943717957,0.0957188606262207
548.jpg,healthy/minor_issue,"[316, 233, 456, 406]",0.5599879026412964,0.0957188606262207
548.jpg,healthy/minor_issue,"[399, 138, 497, 193]",0.5886133313179016,0.0957188606262207
548.jpg,healthy/minor_issue,"[350, 169, 422, 240]",0.6547977924346924,0.0957188606262207
548.jpg,healthy/minor_issue,"[190, 339, 287, 384]",0.670013964176178,0.0957188606262207
548.jpg,leaf bacterial spot,"[582, 261, 640, 312]",0.6700672507286072,0.0957188606262207
